image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.8005188728372256,30.78170039755614,0.9803182482719421,17.059362508247368,0.0008352759177796543
2,0.3315380240480105,33.16666354164951,0.9534883499145508,13.32438252827908,0.0004823181952815503
3,0.2636461767057578,35.3956343769848,0.9776543974876404,16.508079308105003,0.0002886932052206248
4,0.3337599585453669,33.51199886295899,0.9664816856384277,14.747178301931662,0.000445451179984957
5,0.8094935119152069,31.050624426401853,0.9834035634994507,17.7998515137458,0.0007851227419450879
6,0.570890761911869,31.985164736812596,0.9726706743240356,15.633710839612222,0.0006331163458526134
7,0.3537017007668813,34.899373281208334,0.9867782592773438,18.787113635737633,0.0003236403572373092
8,0.8669945672154427,30.32706678143489,0.9836536645889282,17.86579594020965,0.0009274560143239796
9,0.27546145021915436,35.15012909851828,0.9822947382926941,17.518976494086196,0.00030548303038813174
10,0.2994071419040362,34.67485424472216,0.9774388074874878,16.466379486640456,0.0003408117627259344
11,0.4784488814572493,32.30602557605294,0.9700344800949097,15.233781828447505,0.0005880272365175188
12,0.2729183956980705,34.60506098448132,0.966711699962616,14.777083827716757,0.0003463330212980509
13,1.0279945110281308,28.61404237144983,0.9767307639122009,16.332178740531596,0.0013759281719103456
14,0.6121335128943125,31.31293148776658,0.973335862159729,15.740724542562292,0.0007391062099486589
15,0.320439404497544,33.53185069769842,0.9722962379455566,15.574612515656568,0.0004434196453075856
16,0.3529743626713753,33.503235892860545,0.9712018966674805,15.406361143013722,0.00044635089579969645
17,0.32390053446094197,33.97160317415627,0.9772763252258301,16.435214350607765,0.00040071876719594
18,0.6188750192523003,30.856857749037957,0.9720090627670288,15.529825596155417,0.0008209453080780804
19,0.42258426547050476,32.720312483454684,0.9714821577072144,15.448833370174508,0.0005345258978195488
20,0.3046564074854056,34.418919578065434,0.9822065830230713,17.497406437245317,0.0003614997840486467
21,0.5025037949283918,32.4804534565358,0.979017436504364,16.78141453988115,0.0005648779915645719
22,0.4707493558526039,32.11756648917224,0.9632611274719238,14.3487417580235,0.0006141060148365796
23,0.21659888327121735,35.86442602303984,0.9788155555725098,16.739829211007603,0.0002591536904219538
24,0.6346254001061122,30.891972332843434,0.9785987734794617,16.695613361911104,0.0008143343729898334
