image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.39824430147806805,27.030660260325178,0.9525995254516602,13.242173103787898,0.001981225796043873
2,0.22209695974985758,31.30513997353736,0.9319124221801758,11.669321153472172,0.0007404334028251469
3,0.19809359312057495,32.88105830264804,0.966252326965332,14.71756167219429,0.0005151031073182821
4,0.22973267237345377,31.099673022979836,0.945967972278595,12.673487338916267,0.0007763055618852377
5,0.45011834303538006,26.612671785508326,0.9603290557861328,14.015274626972085,0.0021813875064253807
6,0.32343190908432007,27.893821523238856,0.9448246359825134,12.582547929145768,0.0016241190023720264
7,0.25515663623809814,32.072304232890744,0.9779979586601257,16.575370236543712,0.0006205397075973451
8,0.462271253267924,25.58321415451294,0.96375972032547,14.408084594324087,0.002764894627034664
9,0.2171162168184916,32.47463158061493,0.9737286567687988,15.805177215426301,0.0005656357388943434
10,0.2275076707204183,32.018870511940236,0.9675634503364563,14.889653487203748,0.0006282217218540609
11,0.2832748492558797,29.135429255824604,0.9482819437980652,12.863578062324306,0.0012202732032164931
12,0.20755356550216675,32.518339910269624,0.9520342350006104,13.19068624635805,0.0005599716096185148
13,0.4742499589920044,23.61702785594227,0.9311746954917908,11.622518584534493,0.00434807687997818
14,0.34765175978342694,28.022262380955382,0.9481266140937805,12.850554035893078,0.0015767896547913551
15,0.2200344999631246,31.1493352604693,0.9581316113471985,13.7811375304865,0.0007674789521843195
16,0.2320055365562439,30.703114967952665,0.9498186111450195,12.99457323019272,0.0008505277801305056
17,0.22659925619761148,31.071210863287643,0.9653811454772949,14.606873062670525,0.0007814099080860615
18,0.34182075659434,26.942078406524637,0.94659423828125,12.724118862734235,0.002022051252424717
19,0.25905704498291016,29.648751660489438,0.9501022696495056,13.019192082578426,0.0010842385236173868
20,0.21444010734558105,31.541822575112302,0.9704459309577942,15.293827164436928,0.000701160985045135
21,0.30107871691385907,28.51953985859035,0.9640727043151855,14.445754717283744,0.001406196504831314
22,0.26829254627227783,29.460743463184254,0.9362354278564453,11.954205500572815,0.0011322065256536007
23,0.19352849324544272,33.27108642165901,0.9703883528709412,15.28537434584165,0.00047085952246561646
24,0.34247779846191406,26.233096266917432,0.9555756449699402,13.523788687318754,0.0023806216195225716
