image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.4615626820983986,28.842381351960324,0.9675083160400391,14.882277797117464,0.0013054548762738705
2,0.13590865784014264,31.812256439497055,0.9347648024559021,11.855180181539463,0.0006588315009139478
3,0.12648914754390717,33.880250227632594,0.9697877764701843,15.198173107679867,0.00040923708002083004
4,0.16723003424704075,32.11513065538503,0.9521061778068542,13.197205024613954,0.0006144505459815264
5,0.5030889062521359,29.43651801439511,0.9733975529670715,15.750784128419221,0.0011385397519916296
6,0.33157669535527623,30.219428557995286,0.9571197628974915,13.677428219154166,0.0009507298818789423
7,0.19610122699911395,33.47221024711036,0.9818976521492004,17.422650940523884,0.0004495510074775666
8,0.5196748586992423,28.86020440333166,0.9754951596260071,16.10748122162567,0.0013001083862036467
9,0.1472815501814087,33.80283252738038,0.9769994616508484,16.3826199879416,0.00041659758426249027
10,0.1627891636453569,33.56080909671289,0.9703924655914307,15.28597757329961,0.00044047279516234994
11,0.25787786673754454,30.75795026728496,0.9527094960212708,13.2522605764846,0.000839856278616935
12,0.12143223903452356,33.2287714044035,0.9512822031974792,13.123123603206508,0.00047546971472911537
13,0.641541537983964,26.564736993095774,0.9582219123840332,13.790514436482297,0.0022055977024137974
14,0.35638242432226735,29.70959164063146,0.9570884108543396,13.674254019340772,0.0010691554052755237
15,0.15908262381951013,32.06365977930952,0.9608478546142578,14.072444353005118,0.0006217760965228081
16,0.18569192864621678,31.919315219282485,0.9546986222267151,13.438885893726923,0.0006427890621125698
17,0.17884877362909415,32.48678775800015,0.965686023235321,14.64528947147178,0.0005640547024086118
18,0.38134637226661044,29.250148634619876,0.9583567976951599,13.804558812304993,0.001188461552374065
19,0.2206709586704771,31.26353944887937,0.9563174843788147,13.596923591096314,0.0007475599995814264
20,0.14451795894031724,33.06602183714591,0.9739034175872803,15.83416363791236,0.0004936257610097528
21,0.30249923436592024,30.828510473772027,0.9700856804847717,15.241208719508899,0.0008263213094323874
22,0.24814357981085777,30.62267045585918,0.9441518783569336,12.529914290617025,0.0008664289489388466
23,0.11287958780303597,34.53761976107758,0.9712905287742615,15.419748063143166,0.0003517531731631607
24,0.3849581571606298,29.171128082268837,0.9671313166618347,14.832176926455503,0.0012102837208658457
