image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.5451639499515295,28.901208701860917,0.9680413603782654,14.954117155078624,0.0012878910638391972
2,0.2045503867169221,31.644645414024613,0.9303582906723022,11.571305778407996,0.0006847553886473179
3,0.17759628842274347,33.66558514655522,0.967613935470581,14.896418231228507,0.0004299732972867787
4,0.2175111472606659,31.894047818389943,0.9483892917633057,12.872601812094942,0.00064653973095119
5,0.590369388461113,29.130879904388735,0.9732839465141296,15.73227695743495,0.0012215521419420838
6,0.3862835491696993,30.05871211907683,0.9567505121231079,13.640190307091466,0.0009865720057860017
7,0.25766389444470406,32.99013535702352,0.9801369905471802,17.019549507179292,0.0005023269332014024
8,0.6167347667117913,28.408652747384057,0.9748862981796265,16.000892665117917,0.0014425627887248993
9,0.1964518204331398,33.375645614774825,0.975432276725769,16.096350883409293,0.0004596586513798684
10,0.21075924734274545,32.980462226943615,0.9672013521194458,14.841440596455772,0.0005034470232203603
11,0.31953406830628717,30.516063025563444,0.9526388049125671,13.245773473888299,0.0008879606029950082
12,0.1840178407728672,32.95082879829576,0.949762225151062,12.989696047849677,0.000506893964484334
13,0.7105829951663812,26.76189600658624,0.9600967168807983,13.989913704311912,0.0021077077835798264
14,0.41110046332081157,29.55945312327071,0.9568294286727905,13.648122037733694,0.0011067631421610713
15,0.2108714586744706,31.932384110164765,0.9575060606002808,13.716730057837491,0.0006408576737158
16,0.22323983907699585,31.712295800015298,0.9538971185684204,13.362719303429282,0.000674171547871083
17,0.22269760568936667,32.31239576865552,0.965412974357605,14.610867841156246,0.000587165355682373
18,0.4250302060196797,29.141347310068358,0.9569224119186401,13.65748620886591,0.0012186114909127355
19,0.274076908826828,31.038406766187016,0.9556475877761841,13.530827549302666,0.0007873345748521388
20,0.20434578632314998,32.67158997546816,0.9731903076171875,15.71708169128404,0.0005405563861131668
21,0.34978192920486134,30.611674096042286,0.969763457775116,15.194678751587332,0.0008686255314387381
22,0.3056434839963913,30.443512445830898,0.9432160258293152,12.457742155438831,0.0009029189241118729
23,0.15903718893726668,34.21679360278606,0.9688975214958191,15.072050013976085,0.0003787220921367407
24,0.43988310421506566,28.988319079887784,0.9650560617446899,14.566281506935248,0.0012623160146176815
