image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.34057009778916836,26.96955255404953,0.9463644027709961,12.705468791728906,0.0020092998165637255
2,0.13230623304843903,30.061369559423458,0.9066634178161621,10.299481062350488,0.0009859685087576509
3,0.11611368134617805,31.678780340693113,0.9547737836837769,13.446097443726119,0.0006793944048695266
4,0.14239058146874112,30.315053182501295,0.9260417819023132,11.310135610021078,0.0009300251258537173
5,0.39071396241585415,26.910091388806027,0.9553055763244629,13.497466584791106,0.002036999212577939
6,0.24255082570016384,27.96889685784413,0.9312176704406738,11.625231193306998,0.0015962845645844936
7,0.17936067221065363,30.90749757554905,0.9692734479904175,15.124861715114992,0.0008114284719340503
8,0.4079657668868701,26.192297096115343,0.9603090286254883,14.013082722838659,0.0024030914064496756
9,0.13649721816182137,31.481780090244165,0.9654973745346069,14.621478561803777,0.000710922060534358
10,0.14711939170956612,31.172591740124442,0.9519836902618408,13.18611220412652,0.000763380085118115
11,0.20327159265677133,28.7787579819533,0.9286470413208008,11.465880139801774,0.001324720331467688
12,0.12124683832128844,31.281904304983946,0.929957389831543,11.546376781134951,0.0007444054936058819
13,0.4199672155082226,24.525281084062392,0.9272879362106323,11.383935285838295,0.003527539549395442
14,0.26293567568063736,27.63791206827701,0.9322635531425476,11.691775881855333,0.0017226965865120292
15,0.13888288723925749,30.405095900276326,0.9434515833854675,12.475795510426558,0.0009109413367696106
16,0.13951452945669493,29.813284966534624,0.9304012060165405,11.573982858329227,0.0010439303005114198
17,0.1477393064027031,30.57090212782083,0.9517010450363159,13.160622659030496,0.000876818667165935
18,0.27111803119381267,27.211766531606777,0.9332551956176758,11.755825354451549,0.001900305156596005
19,0.17231406768163046,29.264853177949597,0.9328614473342896,11.730280252576598,0.0011844444088637829
20,0.1347156080106894,31.089216764467295,0.9619334936141968,14.194569794238724,0.0007781768799759448
21,0.22672173442939916,28.64280700026446,0.9551399946212769,13.481406786810572,0.0013668450992554426
22,0.19041719660162926,28.852183400492493,0.9150924682617188,10.710537838750884,0.0013025117805227637
23,0.11123083531856537,32.453938610001046,0.9564921855926514,13.614327327189777,0.0005683372728526592
24,0.2788192989925543,26.88660026074367,0.9428788423538208,12.432029995117663,0.002048047259449959
