image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.545453168451786,28.905957055960997,0.9680660963058472,14.957479887827304,0.0012864837190136313
2,0.20547846083839733,31.6683941026424,0.9306806325912476,11.591454092030958,0.0006810211343690753
3,0.17799647959570092,33.67233802535671,0.9676837921142578,14.905796067749188,0.0004293052479624748
4,0.219150776664416,31.907996199635107,0.9485520124435425,12.886316084665436,0.000644466548692435
5,0.5905309095978737,29.13576569784413,0.9733726382255554,15.746718611074296,0.0012201786739751697
6,0.38691581413149834,30.06391112980923,0.9567866325378418,13.64381889364555,0.0009853916708379984
7,0.25751751723388827,33.00551196975297,0.980229377746582,17.03979661643688,0.0005005515413358808
8,0.615214022497336,28.40395223895939,0.9748817682266235,16.00010936515033,0.001444124965928495
9,0.19650141522288322,33.370293429317506,0.9753875136375427,16.088445114921676,0.00046022547758184373
10,0.21071942150592804,32.983347383356275,0.9673311114311218,14.858656404438745,0.0005031126784160733
11,0.31957294419407845,30.52070593797326,0.9525890350341797,13.241212052997703,0.0008870118181221187
12,0.18264431071778137,32.96335797044322,0.9498361349105835,12.996090088133641,0.0005054337088949978
13,0.7085018220047156,26.745853602388422,0.9600807428359985,13.988175488620398,0.0021155078429728746
14,0.4112365394830704,29.558423128992345,0.9568771123886108,13.652921654534287,0.001107025658711791
15,0.21097209118306637,31.95187544622339,0.9576667547225952,13.733184371237916,0.0006379879196174443
16,0.22339797827104727,31.720883925378818,0.9540514349937439,13.37728047272342,0.000672839698381722
17,0.2230527320255836,32.31964118134731,0.9655656814575195,14.630085073111232,0.0005861865938641131
18,0.4258114180217186,29.14687711576006,0.9570106863975525,13.666394890781373,0.0012170608388260007
19,0.27425414013365906,31.040429361131913,0.9557216167449951,13.538082449805014,0.0007869679830037057
20,0.204526678348581,32.659388768380026,0.9732520580291748,15.727096276651142,0.000542077177669853
21,0.35036463290452957,30.62636079386634,0.9698804616928101,15.211516895821111,0.0008656930294819176
22,0.30613791197538376,30.456700405658204,0.9432165026664734,12.457778624991924,0.0009001812431961298
23,0.1585730848213037,34.235710986430675,0.9689074754714966,15.073440143901596,0.0003770760085899383
24,0.4404779002070427,28.9887588752974,0.9651273488998413,14.575150352909487,0.0012621881905943155
