image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.32345135509967804,26.967489235394698,0.9462279677391052,12.694435494813394,0.00201025465503335
2,0.11520914857586224,30.37782588184518,0.9084017276763916,10.381127176793047,0.0009166792733594775
3,0.10351629679401715,31.923719375078036,0.9550901055335999,13.476579654831307,0.0006421375437639654
4,0.128933597356081,30.469772486197893,0.9279645085334778,11.42453476481098,0.0008974758093245327
5,0.38122178241610527,26.97229459651059,0.9552122950553894,13.488411915278181,0.002008031588047743
6,0.22523570309082666,28.086595307033683,0.9316312670707703,11.651424687608197,0.0015536044957116246
7,0.16788707425196966,31.10239879616021,0.9701887965202332,15.256204911236361,0.0007758184801787138
8,0.4044751177231471,26.321336640678826,0.9610218405723572,14.091786723833762,0.0023327399976551533
9,0.12221224109331766,31.73777785841196,0.9662654995918274,14.719257171547646,0.0006702274549752474
10,0.13553926348686218,31.37212021864524,0.9544939398765564,13.419307637183277,0.0007291014771908522
11,0.1914607621729374,28.838456426154288,0.9301910996437073,11.560892030329358,0.0013066352112218738
12,0.09731485570470493,31.56949249767949,0.933814525604248,11.7923731391326,0.000696707924362272
13,0.4068315575520197,24.581657192859577,0.9263885021209717,11.330543449639459,0.0034820442087948322
14,0.25230179727077484,27.706032798987884,0.9318177103996277,11.663284190045804,0.001695886254310608
15,0.12375584617257118,30.594273920108535,0.9459352493286133,12.670857954904264,0.000872112694196403
16,0.127048809081316,30.060757855496647,0.9314627051353455,11.64073040970318,0.0009861073922365904
17,0.1402398894230525,30.6513828183255,0.9524200558662415,13.225760722276014,0.0008607196505181491
18,0.2626703803737958,27.247309907870353,0.9332783818244934,11.75733429454082,0.0018848162144422531
19,0.1635904721915722,29.4371073282398,0.9330978393554688,11.745598562105815,0.0011383852688595653
20,0.11641468356053035,31.2227915521656,0.9621734619140625,14.222034038558778,0.0007546070264652371
21,0.21452261755863825,28.776847458759857,0.9568729400634766,13.652501476241905,0.0013253032229840755
22,0.17729827761650085,28.919382549155475,0.916849672794342,10.801360374446771,0.0012825129088014364
23,0.1022363876303037,32.68574220051515,0.9586318135261536,13.83333517578377,0.0005387977580539882
24,0.27221234266956645,26.98877269262256,0.943932831287384,12.512913744086147,0.002000427106395364
