image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.7415363853797317,31.116041942730917,0.9810959696769714,17.23445594744635,0.0007733851089142263
2,0.2550086211413145,33.40163280185803,0.9550279974937439,13.470577738051004,0.0004569163720589131
3,0.20750162626306215,35.80314198318924,0.9784451127052307,16.66454243623721,0.00026283657643944025
4,0.2842194698750973,33.805612878271724,0.9680017828941345,14.948742192630785,0.00041633096407167614
5,0.7626481248686711,31.51114872637671,0.9841095805168152,17.988646379198848,0.0007061307551339269
6,0.5233981072281798,32.35186436453671,0.9735718369483948,15.779330224254736,0.0005818533827550709
7,0.3021345669403672,35.37443997373139,0.9874038696289062,18.997628530248868,0.0002901055268011987
8,0.8086914258698622,30.76658174783028,0.9840897917747498,17.983241364762712,0.000838188745547086
9,0.2273820135742426,35.45330153667401,0.9827607274055481,17.6348106304033,0.0002848851727321744
10,0.2527267013986906,35.0575326678826,0.9784862995147705,16.672848819374014,0.0003120662004221231
11,0.4200681187212467,32.58820137021764,0.9703685641288757,15.282473030998727,0.0005510358605533838
12,0.207490349188447,34.86002301527274,0.967734158039093,14.912569977130627,0.0003265861014369875
13,1.0145696553712091,28.957680139545285,0.9769943356513977,16.38165220831436,0.0012712529860436916
14,0.5711306063458323,31.66592746014397,0.9743375182151794,15.907013458826171,0.0006814080406911671
15,0.2644103839993477,33.938832185813695,0.9737047553062439,15.801227834489806,0.00040375394746661186
16,0.30971720814704895,33.85368119594234,0.9719901084899902,15.526885733147877,0.0004117483622394502
17,0.29068255331367254,34.31634066775906,0.9783770442008972,16.650849394531207,0.0003701399255078286
18,0.5906870036075512,31.13871650655872,0.9730541110038757,15.695074836306844,0.0007693577790632844
19,0.3787447440748413,32.95987832093532,0.9717442393302917,15.488929966226717,0.0005058388342149556
20,0.24396296093861264,34.71905675249952,0.982268750667572,17.512606632110263,0.000337360572302714
21,0.46772248608370626,32.815514145277284,0.9798523783683777,16.95776213702828,0.0005229360540397465
22,0.42355151660740376,32.388592602482454,0.9647225737571716,14.525031074776123,0.0005769534036517143
23,0.1774189000328382,36.304883343196,0.9802611470222473,17.046780877305125,0.00023415943724103272
24,0.5982313854619861,31.305549686955764,0.9791939854621887,16.818111023929983,0.0007403635536320508
