image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.7882651463150978,30.935213217733633,0.9809155464172363,17.193202700553456,0.000806266616564244
2,0.29379607488711673,33.21282644041494,0.9532759785652161,13.304597855066227,0.00047721859300509095
3,0.24763477221131325,35.54808888014432,0.9781950116157532,16.61444140343861,0.00027873474755324423
4,0.31184275448322296,33.628113510407914,0.9669175744056702,14.804026556003397,0.00043369922786951065
5,0.8025270725289981,31.20997365661175,0.9838871359825134,17.928272580636794,0.0007568374858237803
6,0.5467550630370775,32.14748048780913,0.9732975959777832,15.734496372652542,0.0006098906160332263
7,0.33672456691662467,35.02303025468491,0.9869978427886963,18.859845871360303,0.00031455527641810477
8,0.8544355581204097,30.487065115048498,0.9837660789489746,17.895765704292433,0.0008939093677327037
9,0.25650258362293243,35.14189276695532,0.9825348854064941,17.578285604893182,0.00030606292420998216
10,0.28154188891251886,34.72498120722329,0.977691650390625,16.515325580018573,0.0003369006735738367
11,0.45774023359020555,32.38402334040722,0.9698341488838196,15.204844167475098,0.0005775607423856854
12,0.23575068389376005,34.67155884566311,0.9670713543891907,14.824261319011626,0.0003410704666748643
13,1.0255964497725167,28.77866027953064,0.9771139025688171,16.40428257504557,0.0013247501337900758
14,0.6034177641073862,31.444233159507,0.9738898873329163,15.831912541599284,0.0007170949829742312
15,0.30164842307567596,33.662797506420674,0.9727230072021484,15.642035109689383,0.00043024937622249126
16,0.3391480582455794,33.6989380827747,0.9719435572624207,15.51967393798548,0.00042668383684940636
17,0.3100687004625797,34.03009994547564,0.9775857329368591,16.49475457808127,0.00039535752148367465
18,0.6097093174854914,30.955439029732084,0.9723992943763733,15.590798148720973,0.0008025204297155142
19,0.40195787573854125,32.79454039257868,0.9715642929077148,15.46135967958339,0.000525467621628195
20,0.27291225641965866,34.44818071232361,0.9821178317070007,17.475798221960797,0.0003590723208617419
21,0.4897861493130525,32.637873890534415,0.9793095588684082,16.842302498381905,0.0005447692819871008
22,0.4484318767984708,32.19947765791452,0.9638805985450745,14.422594551186872,0.000602632062509656
23,0.20144397020339966,35.99495292039477,0.9791834950447083,16.815921857787913,0.00025148072745651007
24,0.6260408585270246,31.05674923295441,0.978815495967865,16.739816991696404,0.0007840162725187838
