image,image_name,estimated_bpp,coded_bpp,bpp,forward_ms,encode_ms,decode_ms,codec_total_ms,num_pixels,psnr,ms_ssim,ms_ssim_db,mse
1,kodim01,0.17448162225385505,0.174560546875,0.17448162225385505,157.37989099579863,702.9242099961266,2090.904270997271,2793.8284809933975,393216,25.81094137624001,0.9205190539360046,10.997369721117016,0.0026236497797071934
2,kodim02,0.05279040367652972,0.055989583333333336,0.05279040367652972,15.594557000440545,679.0997829957632,2052.6596999989124,2731.7594829946756,393216,29.823539239299237,0.8910122513771057,9.626223186145445,0.0010414683492854238
3,kodim03,0.051483503387620054,0.052408854166666664,0.051483503387620054,15.53907799825538,684.9275119893719,2024.4179150031414,2709.3454269925132,393216,31.18932710594993,0.945392906665802,12.627509397895722,0.0007604440907016397
4,kodim04,0.06745264244576295,0.07047526041666667,0.06745264244576295,18.57799199933652,682.6890829979675,2104.257269995287,2786.9463529932545,393216,29.592847780931002,0.9075274467468262,10.339871509312271,0.0010982854291796684
5,kodim05,0.23676720641863844,0.23958333333333334,0.23676720641863844,15.044469997519627,770.4152889928082,2163.7371129909297,2934.152401983738,393216,26.100560886034664,0.935603141784668,11.911353204201355,0.0024543919134885073
6,kodim06,0.13394836631293097,0.13720703125,0.13394836631293097,16.079045002697967,740.140957001131,2185.48638500215,2925.6273420032812,393216,27.20238175152875,0.9037923812866211,10.167905346756477,0.0019044160144403577
7,kodim07,0.10061466942230861,0.10262044270833333,0.10061466942230861,15.621938000549562,717.870173000847,2155.0154219876276,2872.8855949884746,393216,30.20914058042072,0.9623076319694519,14.237465770557304,0.0009529847302474082
8,kodim08,0.2655492639169097,0.2666829427083333,0.2655492639169097,15.762537004775368,701.3068499945803,2074.0020560042467,2775.308905998827,393216,25.971608296047677,0.9514536261558533,13.138432040318044,0.0025283615104854107
9,kodim09,0.0713913282379508,0.072265625,0.0713913282379508,15.908966001006775,688.9305840013549,2025.8160270022927,2714.7466110036476,393216,30.873512251516463,0.9575088620185852,13.717016376459314,0.0008178031421266496
10,kodim10,0.07856710239623983,0.08162434895833333,0.07856710239623983,15.567187991109677,682.2990979999304,2021.5286759921582,2703.8277739920886,393216,30.607878738027637,0.9421191215515137,12.374648862877063,0.0008693849667906761
11,kodim11,0.10818223794922233,0.1103515625,0.10818223794922233,16.194705007364973,695.9781240002485,2107.4356399913086,2803.413763991557,393216,28.029548671119585,0.9068472385406494,10.308042661699748,0.0015741464449092746
12,kodim12,0.050426570543398455,0.053385416666666664,0.050426570543398455,16.0764449974522,703.9377820037771,2201.7448080005124,2905.6825900042895,393216,30.849797757581705,0.916435182094574,10.779765288470472,0.0008222809410654008
13,kodim13,0.2800690233707428,0.28173828125,0.2800690233707428,15.272980002919212,683.4684089990333,2113.5688700014725,2797.037279000506,393216,24.071524090300734,0.8890892863273621,9.550265001612804,0.003916044253855944
14,kodim14,0.1482121660374105,0.15144856770833334,0.1482121660374105,16.47318300092593,695.8241230022395,2086.458659992786,2782.2827829950256,393216,26.85963006332866,0.9051616191864014,10.230158693893596,0.0020608054473996162
15,kodim15,0.06892121102040012,0.07161458333333333,0.06892121102040012,16.419152991147712,718.7009300105274,2073.766665009316,2792.4675950198434,393216,29.945900267337375,0.9339795112609863,11.803212649819104,0.0010125348344445229
16,kodim16,0.06694054510444403,0.07023111979166667,0.06694054510444403,16.655242012348026,745.905314994161,2134.7082689899253,2880.6135839840863,393216,29.180616569023705,0.9063860774040222,10.286595566363005,0.0012076423736289144
17,kodim17,0.08404596809608242,0.0849609375,0.08404596809608242,15.906134998658672,711.0083090083208,2162.836197006982,2873.8445060153026,393216,29.707033624697935,0.9331095814704895,11.746360866832124,0.0010697853285819292
18,kodim18,0.16068595989296833,0.163818359375,0.16068595989296833,16.537162999156862,727.5255400018068,2123.4273519949056,2850.9528919967124,393216,26.39581173069185,0.9030427932739258,10.134199047385007,0.0022930779960006475
19,kodim19,0.09246339307477076,0.09415690104166667,0.09246339307477076,16.10162500583101,702.8709299920592,2075.804511012393,2778.6754410044523,393216,28.651331759051498,0.9090137481689453,10.410242253160686,0.0013641647528856993
20,kodim20,0.06845773539195459,0.07023111979166667,0.06845773539195459,16.023125004721805,711.4229839935433,2100.423337004031,2811.8463209975744,393216,30.68636723232804,0.9519195556640625,13.180315274496994,0.0008538140100426972
21,kodim21,0.1302242960470418,0.13167317708333334,0.1302242960470418,15.688496001530439,705.2994950063294,2070.7908820040757,2776.090377010405,393216,27.74943045970341,0.9434086680412292,12.472500841962017,0.0016790241934359074
22,kodim22,0.09016869092981021,0.09228515625,0.09016869092981021,15.527298004599288,713.8875590026146,2090.1621770026395,2804.049736005254,393216,27.90507957085426,0.8824055790901184,9.296132822184568,0.0016199143137782812
23,kodim23,0.059171621377269425,0.06103515625,0.059171621377269425,15.780086003360339,725.3405469964491,2085.1020090049133,2810.4425560013624,393216,32.04106361996561,0.9477949142456055,12.822871865095918,0.0006250196020118892
24,kodim24,0.17763145547360182,0.18001302083333334,0.17763145547360182,15.597706995322369,671.0473129933234,2023.414044000674,2694.4613569939975,393216,26.52070387559212,0.9202105402946472,10.980544757437896,0.0022280740085989237
