image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.2939812601543963,27.240326501647324,0.9482888579368591,12.864158705388387,0.001887849415652454
2,0.08417415944859385,30.782984713116743,0.9145302176475525,10.681874019640079,0.0008350289426743984
3,0.08303099156667788,32.532126576724124,0.9593014717102051,13.904212951280288,0.0005581967998296022
4,0.10674066779514153,30.868133945466166,0.9330245852470398,11.740845882928891,0.0008188165375031531
5,0.3533094303372006,27.78417967448473,0.958137035369873,13.78170019262636,0.0016656434163451195
6,0.21862869259590903,28.736342621331158,0.9357788562774658,11.923219642948606,0.0013377215946093202
7,0.14191796987627944,31.727623379413544,0.9728428721427917,15.661161630264274,0.000671796384267509
8,0.3804378312391539,27.514211742450406,0.96592116355896,14.675152418355697,0.0017724697245284915
9,0.10242129939918718,32.343993418226376,0.9683547019958496,14.996908102138393,0.0005829088622704148
10,0.11526513852489491,32.143444830763116,0.9586122632026672,13.83128321444206,0.0006104576168581843
11,0.1706741770418982,29.420252226346623,0.9318177700042725,11.6632879866299,0.0011428119614720345
12,0.07858091282347839,32.03273618400395,0.9341451525688171,11.814122520593397,0.0006262192036956549
13,0.4387639566945533,25.375094779334084,0.9303330779075623,11.56973376314835,0.0029006178956478834
14,0.23381697883208594,28.215461372529724,0.9338738322257996,11.796266453399234,0.001508182380348444
15,0.10226380576690038,30.841582740012953,0.9464772343635559,12.714614537302491,0.0008238378213718534
16,0.11470189488803348,30.522589583878013,0.9343544840812683,11.827949341329349,0.0008866271818988025
17,0.12469287573670347,31.10848420876203,0.9509335160255432,13.092150617501053,0.0007747321506030858
18,0.25863637402653694,27.87392106664973,0.9375381469726562,12.043851358981213,0.0016315781977027655
19,0.14268159912899137,29.896629664911146,0.9343273043632507,11.826151570619034,0.0010240874253213406
20,0.09886316830913226,31.849591859820837,0.9623196721076965,14.238853266541478,0.0006531919352710247
21,0.20647372802098593,29.3442106475596,0.9582265019416809,13.790991559578574,0.0011629979126155376
22,0.15446621257190904,29.238085840612698,0.9180492758750916,10.864472046064469,0.0011917671654373407
23,0.08097757771611214,33.33135728159486,0.961905300617218,14.191354492313842,0.0004643701249733567
24,0.26721302031849825,27.87140096471863,0.947840690612793,12.826681674929826,0.0016325252363458276
