image,image_name,estimated_bpp,coded_bpp,bpp,forward_ms,encode_ms,decode_ms,codec_total_ms,num_pixels,psnr,ms_ssim,ms_ssim_db,mse
1,kodim01,0.5330621358007193,0.5342610677083334,0.5330621358007193,158.4870250080712,81.35617600055411,101.63553500024136,182.99171100079548,393216,28.749057904708273,0.9673449397087097,14.860495100612246,0.0013338107382878661
2,kodim02,0.20704984789093334,0.206787109375,0.20704984789093334,5.355340996175073,78.36243200290482,97.40019899618346,175.7626309990883,393216,31.6421785677125,0.9319519996643066,11.67184632487597,0.0006851444486528635
3,kodim03,0.17760483299692473,0.177978515625,0.17760483299692473,5.22787201043684,77.64075598970521,96.95813099096995,174.59888698067516,393216,33.6228675945777,0.9674763679504395,14.878009608946172,0.0004342234169598669
4,kodim04,0.21875704949100813,0.21891276041666666,0.21875704949100813,8.341735010617413,82.96621699992102,99.60074699483812,182.56696399475913,393216,31.909887653616316,0.9494999051094055,12.967078058333614,0.0006441859295591712
5,kodim05,0.5765719953924417,0.5774739583333334,0.5765719953924417,5.357000991352834,76.83126100164372,95.41012901172508,172.2413900133688,393216,28.985330612222757,0.9729853272438049,15.684002889443118,0.0012631849385797977
6,kodim06,0.38106366246938705,0.3815104166666667,0.38106366246938705,5.105033007566817,76.04143499338534,91.54670100542717,167.5881359988125,393216,29.91294574355161,0.9562351107597351,13.588741663031431,0.0010202472331002355
7,kodim07,0.2549806870520115,0.255615234375,0.2549806870520115,5.259370998828672,73.03019100800157,90.69444600027055,163.7246370082721,393216,32.9868941702622,0.9800933003425598,17.010007359229192,0.0005027019651606679
8,kodim08,0.6010921746492386,0.6002604166666666,0.6010921746492386,5.042742996010929,74.68417299969587,93.26540099573322,167.9495739954291,393216,28.210043442404796,0.9745358824729919,15.940713699410399,0.0015100650489330292
9,kodim09,0.19477044108013314,0.19514973958333334,0.19477044108013314,5.223900996497832,69.868818987743,90.5516560014803,160.4204749892233,393216,33.33447332740183,0.9751787781715393,16.051768440984556,0.00046403706073760986
10,kodim10,0.21010757610201836,0.21036783854166666,0.21010757610201836,5.056912006693892,73.19288099824917,94.52160399814602,167.71448499639519,393216,32.9745482260668,0.9672968983650208,14.854110559306308,0.0005041330587118864
11,kodim11,0.31617406631509465,0.3164876302083333,0.31617406631509465,5.029712992836721,73.25837000098545,92.44462499918882,165.70299500017427,393216,30.459404179855536,0.9529080390930176,13.270532251794641,0.0008996209944598377
12,kodim12,0.18204570189118385,0.18221028645833334,0.18204570189118385,5.062853000708856,73.658257999341,97.90526499273255,171.56352299207356,393216,32.90818427798261,0.9494960308074951,12.966744886008915,0.0005118958069942892
13,kodim13,0.6816182906428974,0.6829427083333334,0.6816182906428974,5.028383005992509,74.55024299270008,91.72448900062591,166.274731993326,393216,26.451024058617634,0.958383321762085,13.807325872795058,0.0022641103714704514
14,kodim14,0.404783987129728,0.4058430989583333,0.404783987129728,5.250621004961431,76.38034300180152,91.32333099842072,167.70367400022224,393216,29.46191179164268,0.956758439540863,13.640986420414794,0.0011319019831717014
15,kodim15,0.20994552659491697,0.2099609375,0.20994552659491697,5.173891986487433,75.17242999165319,91.05274299508892,166.2251729867421,393216,31.944035503950015,0.9586160778999329,13.831683521019418,0.0006391406641341746
16,kodim16,0.22242026031017303,0.22281901041666666,0.22242026031017303,5.145071991137229,75.16431000840385,92.4743049981771,167.63861500658095,393216,31.674622789985243,0.9538154602050781,13.355033795396968,0.0006800451083108783
17,kodim17,0.22188212101658183,0.222412109375,0.22188212101658183,5.185760994208977,76.00007500150241,95.05897099734284,171.05904599884525,393216,32.249603088361106,0.9656643867492676,14.642551914900848,0.0005957165849395096
18,kodim18,0.41887056082487106,0.4195963541666667,0.41887056082487106,5.228932001045905,74.20978500158526,93.22951101057697,167.43929601216223,393216,29.016217941908522,0.9571158289909363,13.677029808217029,0.001254232949577272
19,kodim19,0.27540942157308257,0.275146484375,0.27540942157308257,5.064843004220165,74.55418299650773,93.0232020036783,167.57738500018604,393216,30.94701438384241,0.955299437046051,13.496870073769209,0.0008040787070058286
20,kodim20,0.20165849725405377,0.20166015625,0.20165849725405377,5.063461998361163,72.87133201316465,92.59214501071256,165.4634770238772,393216,32.59165306795518,0.9732668399810791,15.729497020116938,0.0005505980807356536
21,kodim21,0.3425692580640316,0.3434244791666667,0.3425692580640316,5.201031992328353,75.54154799436219,91.44670100067742,166.9882489950396,393216,30.47682222631448,0.9695618748664856,15.165821018766808,0.0008960201521404088
22,kodim22,0.3032942420492569,0.3037109375,0.3032942420492569,5.035823007347062,73.51717900019139,91.62962999835145,165.14680899854284,393216,30.402091538149417,0.943311870098114,12.46507869816013,0.0009115717257373035
23,kodim23,0.1577588195602099,0.157958984375,0.1577588195602099,5.2555709989974275,74.62531300552655,92.55271499569062,167.17802800121717,393216,34.207545390557506,0.96914142370224,15.10624114575193,0.0003795294323936105
24,kodim24,0.4297737870365381,0.4300130208333333,0.4297737870365381,5.1076620002277195,77.56232700194232,92.50656499352772,170.06889199547004,393216,28.771208553972794,0.9648074507713318,14.53549273209,0.0013270251220092177
