image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.20517622741560143,25.38375404569614,0.9166764616966248,10.792322961774394,0.0028948402032256126
2,0.08645491674542427,28.950138226407628,0.8842223882675171,9.363754133294307,0.0012734625488519669
3,0.07570141988495986,30.121797681252573,0.9379516839981079,12.072700008052221,0.0009723446564748883
4,0.09075083521505196,28.85211663717586,0.8979202508926392,9.910604060349685,0.001302531803958118
5,0.24386315668622655,24.884250688180167,0.9279696345329285,11.42484381697976,0.0032476927153766155
6,0.14599515994389853,26.299487202915834,0.8958648443222046,9.824026293810547,0.0023445056285709143
7,0.12181521207094193,29.01038854951581,0.9536883234977722,13.343094970780655,0.0012559175956994295
8,0.2606016139810284,24.26128239618484,0.9400100708007812,12.219216506214174,0.0037486229557543993
9,0.09197855119903882,29.54647707232658,0.9503880739212036,13.044139120657016,0.001110074925236404
10,0.09909971958647172,29.169504208290135,0.9329462051391602,11.73576638535942,0.0012107363436371088
11,0.12425137249131997,27.1574209488328,0.900993824005127,10.043377133132159,0.0019242340931668878
12,0.08423756280293068,29.934576838720535,0.9108071327209473,10.496698746060078,0.001015178277157247
13,0.2366146755715211,22.806175135766797,0.8798089027404785,9.20127700005955,0.005240617785602808
14,0.1606196944291393,25.954353194460836,0.8974935412406921,9.892487695823126,0.002538427012041211
15,0.08998915428916614,28.976549682383734,0.9272780418395996,11.383344355230665,0.001265741535462439
16,0.07983332065244515,28.22303709447577,0.897308349609375,9.884648663997224,0.0015055538387969136
17,0.09578230138868093,28.85616776771167,0.9302050471305847,11.561759816779011,0.0013013173593208194
18,0.1568170686562856,25.508233663228516,0.8941206336021423,9.751886662631854,0.0028130447026342154
19,0.1097480139384667,27.81937165915309,0.9052671790122986,10.234995299264078,0.0016522008227184415
20,0.09153984859585762,29.586684973280448,0.9479381442070007,12.834803551223965,0.0010998450452461839
21,0.1414891959478458,26.883731189466907,0.936224102973938,11.953434242002716,0.0020494007039815187
22,0.1126002532740434,27.422894043673697,0.8775679469108582,9.121048676694532,0.0018101334571838379
23,0.07835591615488131,30.754786456061822,0.9427412748336792,12.421583255319465,0.0008404683321714401
24,0.1661947484438618,25.041192195386035,0.9109706282615662,10.504666913379324,0.0031324257142841816
