image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.164348304271698,24.743167367136177,0.8984490036964417,9.933158114318465,0.003354928456246853
2,0.10161264737447102,28.58317041347164,0.8838124871253967,9.348405447603568,0.0013857438461855054
3,0.09054088592529297,30.146857286138527,0.9398564696311951,12.20811082808649,0.0009667502017691731
4,0.10021619995435078,28.616203149632568,0.8968455791473389,9.865121548864273,0.001375243766233325
5,0.1869518756866455,23.542935393973742,0.9061546921730042,10.275874367963546,0.0044228932820260525
6,0.1312264303366343,25.294285659738314,0.8797523975372314,9.199235739775816,0.002955094911158085
7,0.12182658910751343,28.70159239670329,0.9522395133972168,13.209312570916884,0.0013484683586284518
8,0.19920400778452554,22.471318145255257,0.9215522408485413,11.054194574569758,0.005660674534738064
9,0.10066329439481099,29.360413944627034,0.9483571648597717,12.86989923416505,0.0011586669133976102
10,0.10225374499956767,28.700930690329344,0.9345315098762512,11.839676749400109,0.0013486738316714764
11,0.11775192618370056,26.59004264738676,0.8974214196205139,9.889433155804795,0.0021927834022790194
12,0.09614066282908122,29.90254418922828,0.915135383605957,10.71273347540786,0.0010226937010884285
13,0.17506309350331625,21.52830125224891,0.8468542098999023,8.148949372278084,0.007033473812043667
14,0.14381349086761475,25.24844280665356,0.8888079524040222,9.539262721845796,0.002986453240737319
15,0.10045563181241353,28.70021773488829,0.9275045394897461,11.39689187043773,0.0013488952536135912
16,0.08995049198468526,28.023113769468946,0.8935479521751404,9.728459795945449,0.0015764805721119046
17,0.10142951210339864,28.48997570472321,0.9312927722930908,11.629975746126554,0.0014158017002046108
18,0.13597726821899414,24.80053698566187,0.8847859501838684,9.384945574964688,0.0033109018113464117
19,0.11088961362838745,26.610699387186976,0.9007013440132141,10.030566296664784,0.0021823784336447716
20,0.09988170862197876,28.872045964886475,0.9454102516174316,12.628889074583537,0.0012965683126822114
21,0.1265293757120768,25.865637804239974,0.926583468914032,11.342061396605983,0.002590813906863332
22,0.10932181278864543,27.12649781509699,0.8757924437522888,9.058519827676303,0.0019379841396585107
23,0.09598104159037273,29.958428943140063,0.943432629108429,12.474340057004035,0.001009618048556149
24,0.13526893655459085,23.933527052573655,0.900916576385498,10.039989957156061,0.004042474552989006
