image,image_name,estimated_bpp,coded_bpp,bpp,forward_ms,encode_ms,decode_ms,codec_total_ms,num_pixels,psnr,ms_ssim,ms_ssim_db,mse
1,kodim01,0.741429891747733,0.7421875,0.741429891747733,156.16312499332707,621.8875229969854,2065.389964991482,2687.2774879884673,393216,31.03816628842082,0.980828583240509,17.17345791759721,0.0007873781723901629
2,kodim02,0.2549917697906494,0.2562662760416667,0.2549917697906494,10.33565599936992,614.2863909917651,2046.9374480016995,2661.2238389934646,393216,33.2514731021007,0.9534162878990173,13.317659069404943,0.0004729907959699631
3,kodim03,0.2074685456852118,0.21004231770833334,0.2074685456852118,9.872918992186897,658.8603970012628,2033.4649839933263,2692.325380994589,393216,35.62138154065095,0.9779362678527832,16.563210234530246,0.0002740702184382826
4,kodim04,0.28418434256066877,0.2876790364583333,0.28418434256066877,12.00799700745847,644.3569419934647,2046.3173629977973,2690.674304991262,393216,33.68014925393347,0.9671981930732727,14.8410223199892,0.0004285337927285582
5,kodim05,0.7625365446632106,0.7655436197916666,0.7625365446632106,9.479190004640259,633.8006959995255,2034.2744219960878,2668.0751179956133,393216,31.41268823919583,0.9837295413017273,17.886002032204495,0.0007223225547932088
6,kodim06,0.5233575363333027,0.5250651041666666,0.5233575363333027,9.461761001148261,633.6785960011184,2011.0903789900476,2644.768974991166,393216,32.28784967842682,0.9731501936912537,15.710588429009643,0.0005904933786951005
7,kodim07,0.30214916976789635,0.30419921875,0.30214916976789635,10.131656992598437,615.4431409959216,2053.0197560001398,2668.4628969960613,393216,35.229246510783284,0.9871130585670471,18.898501452074353,0.00029996829107403755
8,kodim08,0.8085983631511529,0.8098958333333334,0.8085983631511529,9.616848998120986,632.4891300027957,2075.5374250002205,2708.0265550030163,393216,30.703910397712594,0.9838300347328186,17.912909129499784,0.0008503720164299011
9,kodim09,0.22748297018309435,0.23111979166666666,0.22748297018309435,10.469125001691282,678.4957570052939,1994.9796040018555,2673.4753610071493,393216,35.322102494631686,0.9825935363769531,17.592894531790005,0.0002936227829195559
10,kodim10,0.2527647642418742,0.2543131510416667,0.2527647642418742,9.474570004385896,650.6889720039908,2043.2751570042456,2693.9641290082363,393216,34.94709755379033,0.9779650568962097,16.568880665401217,0.00032010336872190237
11,kodim11,0.42000447399914265,0.4209798177083333,0.42000447399914265,9.683180003776215,642.006736001349,2080.081160995178,2722.087896996527,393216,32.53221217070005,0.9698989987373352,15.214190580401104,0.0005581857985816896
12,kodim12,0.20747583049039045,0.20939127604166666,0.20747583049039045,9.349530999315903,637.5980989978416,2016.6122299997369,2654.2103289975785,393216,34.75804665258067,0.967046320438385,14.820960856500644,0.0003343453863635659
13,kodim13,1.0145210977643728,1.0172526041666667,1.0145210977643728,9.375649999128655,801.8263870035298,2691.6233359952457,3493.4497229987755,393216,28.914444271979256,0.9766964316368103,16.325775724595587,0.0012839720584452152
14,kodim14,0.5710379409914216,0.5734049479166666,0.5710379409914216,10.020296991569921,643.1090980040608,2036.1844889994245,2679.2935870034853,393216,31.55595433518883,0.973827064037323,15.821475574185422,0.0006988831446506083
15,kodim15,0.2643031356856227,0.2698567708333333,0.2643031356856227,9.407930992892943,639.9537719989894,2055.7041040010517,2695.657876000041,393216,33.821663250789804,0.9733404517173767,15.741472135127857,0.0004147951549384743
16,kodim16,0.30972952706118423,0.312255859375,0.30972952706118423,10.067107999930158,706.8508499942254,2067.2072500019567,2774.058099996182,393216,33.7898040045785,0.9713602662086487,15.430310231478577,0.00041784922359511256
17,kodim17,0.2907271770139535,0.291748046875,0.2907271770139535,10.181527002714574,617.6715769979637,2023.6973650025902,2641.368942000554,393216,34.226760957358465,0.9778231978416443,16.54101077894094,0.00037785389577038586
18,kodim18,0.5906497351825237,0.5936686197916666,0.5906497351825237,9.386640012962744,657.3793879942968,2088.637890003156,2746.0172779974528,393216,31.08089066140259,0.9727852940559387,15.65196353890045,0.0007796701975166798
19,kodim19,0.37868982801834744,0.3799641927083333,0.37868982801834744,9.921168006258085,680.509735000669,2126.7610960057937,2807.2708310064627,393216,32.88936747339383,0.9710741639137268,15.387140791382848,0.0005141185247339308
20,kodim20,0.2440276869262258,0.24519856770833334,0.2440276869262258,9.787307993974537,639.4005510082934,2095.869605007465,2735.2701560157584,393216,34.642021073835465,0.9820883870124817,17.46865303037837,0.0003433981037233025
21,kodim21,0.4679308505728841,0.47021484375,0.4679308505728841,10.044768001534976,735.9167609974975,2027.1532330079935,2763.069994005491,393216,32.75509341599998,0.979626476764679,16.90933861066247,0.0005302621866576374
22,kodim22,0.42343496965865296,0.425537109375,0.42343496965865296,10.084216992254369,670.1864560018294,2019.1341619938612,2689.3206179956906,393216,32.31576727061771,0.9638888239860535,14.423583678996456,0.0005867097061127424
23,kodim23,0.17737346980720758,0.18033854166666666,0.17737346980720758,9.485190006671473,651.6578219889197,1982.5366920122178,2634.1945140011376,393216,36.0152801642222,0.9793998599052429,16.861298261273,0.0002503064170014113
24,kodim24,0.5981343891471624,0.6000162760416666,0.5981343891471624,9.3017009930918,618.6897239967948,2022.0739700016566,2640.7636939984513,393216,31.2638370372497,0.9789069294929504,16.75860195641983,0.0007475087768398225
