image,image_name,estimated_bpp,coded_bpp,bpp,forward_ms,encode_ms,decode_ms,codec_total_ms,num_pixels,psnr,ms_ssim,ms_ssim_db,mse
1,kodim01,0.34199845294157666,0.3426106770833333,0.34199845294157666,157.24787599174306,86.62648999597877,103.14628000196535,189.77276999794412,393216,26.95981360794257,0.9465636610984802,12.721633044496945,0.0020138106774538755
2,kodim02,0.13637232780456543,0.13582356770833334,0.13637232780456543,5.057302012573928,73.27148198965006,88.94013598910533,162.21161797875538,393216,30.03583396203593,0.9066182971000671,10.297382105797602,0.0009917828720062971
3,kodim03,0.11640662451585133,0.11669921875,0.11640662451585133,5.047672995715402,71.92417900660075,88.3919800107833,160.31615901738405,393216,31.64087153001304,0.954552173614502,13.424868827689115,0.0006853506783954799
4,kodim04,0.14328054276605445,0.1435546875,0.14328054276605445,8.121705992380157,73.76205000036862,92.40373800275847,166.1657880031271,393216,30.291694283897073,0.9263549447059631,11.328564074174885,0.0009350408217869699
5,kodim05,0.39162456803023815,0.392578125,0.39162456803023815,5.061503004981205,72.34635700297076,98.07166700193193,170.4180240049027,393216,26.90272854484533,0.9556849598884583,13.534488532599553,0.0020404555834829807
6,kodim06,0.24340897674361864,0.24381510416666666,0.24340897674361864,5.301671000779606,73.97588799358346,99.21685099834576,173.19273899192922,393216,27.940319437746595,0.9314925670623779,11.642623057533187,0.001606823061592877
7,kodim07,0.18011208126942319,0.18050130208333334,0.18011208126942319,5.240222002612427,71.72115000139456,91.04021500388626,162.76136500528082,393216,30.879570121423797,0.9693195223808289,15.131378837792527,0.0008166632032953203
8,kodim08,0.4126088122526804,0.4117838541666667,0.4126088122526804,5.241382008534856,73.75761900038924,90.4439490113873,164.20156801177654,393216,26.163745774207786,0.9604782462120056,14.03163791727408,0.0024189418181777
9,kodim09,0.13618437945842743,0.13655598958333334,0.13618437945842743,5.0295230030315,73.1630420050351,92.93899500335101,166.1020370083861,393216,31.465114937961847,0.965308666229248,14.597790026041086,0.0007136553176678717
10,kodim10,0.14847811001042527,0.14835611979166666,0.14847811001042527,5.012103007175028,72.61837499390822,99.02769200562034,171.64606699952856,393216,31.174499909462273,0.9523572325706482,13.220030195572484,0.0007630447507835925
11,kodim11,0.2032911318043868,0.20377604166666666,0.2032911318043868,5.176102000405081,76.27103499544319,93.13386400754098,169.40489900298417,393216,28.75527807247241,0.9288894534111023,11.480659831565285,0.001331901759840548
12,kodim12,0.11976682084302108,0.12027994791666667,0.11976682084302108,5.01219199213665,73.3804719930049,92.15074901294429,165.5312210059492,393216,31.227565231664816,0.9301605224609375,11.558990181963996,0.0007537780329585075
13,kodim13,0.422009543205301,0.4222819010416667,0.422009543205301,5.014673006371595,76.39996499347035,93.35209299752023,169.75205799099058,393216,24.513220404796016,0.9278842806816101,11.419700602576912,0.0035373494029045105
14,kodim14,0.2631591943403085,0.2635091145833333,0.2631591943403085,5.018102994654328,71.09357399167493,87.5826940027764,158.67626799445134,393216,27.622192741619628,0.9327077269554138,11.720348015525037,0.0017289431998506188
15,kodim15,0.13770147102574506,0.13802083333333334,0.13770147102574506,5.047272003139369,72.07769800152164,92.0486099930713,164.12630799459293,393216,30.378415518168204,0.9431462287902832,12.45240722510999,0.0009165548253804445
16,kodim16,0.13951312253872553,0.139892578125,0.13951312253872553,5.043853001552634,72.65273500524927,95.11570299218874,167.768437997438,393216,29.784088897965482,0.9307704567909241,11.597085339444238,0.0010509719140827656
17,kodim17,0.1477270101507505,0.14835611979166666,0.1477270101507505,5.0132719916291535,72.6419949933188,92.7003370015882,165.342331994907,393216,30.568406685851706,0.9521389603614807,13.200178718661624,0.0008773226290941238
18,kodim18,0.271137706314524,0.2715657552083333,0.271137706314524,5.0338729924988,72.65999499941245,92.18947899353225,164.8494739929447,393216,27.203739896634943,0.9339233040809631,11.799516814867923,0.001903820550069213
19,kodim19,0.17410686363776523,0.17423502604166666,0.17410686363776523,5.1105020102113485,72.629535003216,93.66035100538284,166.28988600859884,393216,29.219043166474165,0.9334060549736023,11.765652567331287,0.0011970042251050472
20,kodim20,0.13445930741727352,0.13444010416666666,0.13445930741727352,5.225931003224105,76.50595500308555,92.41527800622862,168.92123300931416,393216,31.08460046675129,0.9620270729064941,14.20525924546767,0.0007790044764988124
21,kodim21,0.2268999833613634,0.22762044270833334,0.2268999833613634,5.0259929994354025,73.01937299780548,92.18380899983458,165.20318199764006,393216,28.609104442024034,0.9551538825035095,13.482751495616135,0.0013774934923276305
22,kodim22,0.1894996277987957,0.18961588541666666,0.1894996277987957,5.041932003223337,74.27377700514626,92.0149199955631,166.28869700070936,393216,28.850963967328397,0.9157660007476807,10.745125794345181,0.001302877557463944
23,kodim23,0.11072754363218944,0.11100260416666667,0.11072754363218944,5.212542004301213,77.2261609963607,93.53294099855702,170.75910199491773,393216,32.41074847711544,0.9565024375915527,13.61535080107953,0.0005740175256505609
24,kodim24,0.27947306632995605,0.27978515625,0.27947306632995605,5.332230997737497,72.20280800538603,95.87085900420789,168.07366700959392,393216,26.882066289676942,0.9433854222297668,12.470717272921929,0.0020501865074038506
