image,bpp,psnr,ms_ssim,ms_ssim_db,mse
1,0.3418523321549098,26.987587509916054,0.9466403722763062,12.727872090410857,0.002000973094254732
2,0.13336831455429396,30.063573535916657,0.9064326286315918,10.288755711882667,0.0009854682721197605
3,0.116393751775225,31.688395241442862,0.9546804428100586,13.437143422090044,0.0006778919487260282
4,0.14261937638123828,30.300760622447424,0.9260172247886658,11.308693816396744,0.0009330908651463687
5,0.3930234871804714,26.935087033546573,0.9555858373641968,13.52478521466269,0.002025309018790722
6,0.24324628338217735,27.97970464408989,0.9314783811569214,11.64172385252483,0.0015923170140013099
7,0.1801472542186578,30.919044263878554,0.9694091081619263,15.144078615341769,0.0008092739735729992
8,0.40979819496472675,26.20752187149234,0.9605242609977722,14.036697310705101,0.0023946817964315414
9,0.13623510549465817,31.4723623491372,0.9651966094970703,14.58378445565273,0.0007124653784558177
10,0.14688466923932236,31.148799391333423,0.9520317912101746,13.19046498486757,0.0007675736560486257
11,0.20358711729447046,28.773592310011082,0.9285801649093628,11.461811569338971,0.0013262969441711903
12,0.12128096570571265,31.240415720972635,0.9296482801437378,11.52725281101241,0.0007515509496442974
13,0.4240042492747307,24.560703791171168,0.9281659126281738,11.43669421433522,0.003498884616419673
14,0.26350564385453856,27.64062031010343,0.9323965311050415,11.700310188026465,0.0017216226551681757
15,0.1390090323984623,30.384950173563418,0.9432209730148315,12.458120541946796,0.0009151767590083182
16,0.1383587308228016,29.78642316924805,0.929989218711853,11.548350757941657,0.0010504071833565831
17,0.14730113123854002,30.550947344055164,0.9515275955200195,13.145054365081712,0.000880856707226485
18,0.27140906577308976,27.22478332864549,0.9333500862121582,11.762004080128946,0.0018946180352941155
19,0.1722277762989203,29.247853294943084,0.9329249262809753,11.734388413433432,0.0011890898458659649
20,0.13496829693516094,31.10149859366508,0.9617535471916199,14.174088375609015,0.0007759793079458177
21,0.22685019423564276,28.645633156120898,0.9550008773803711,13.467959538950652,0.0013659559190273285
22,0.19092178841431937,28.844766143568922,0.9148837924003601,10.699877348521396,0.0013047382235527039
23,0.11148133749763171,32.42975725459736,0.9565088748931885,13.615993570769175,0.0005715105799026787
24,0.2797339701404174,26.906887798865327,0.9427870512008667,12.42505667787758,0.0020385023672133684
